Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,IWH,IWD,IWA,WHH,WHD,WHA,Season,MatchDayOfWeek,MatchMonth,HomeElo,AwayElo,HomeTeamGoalsCurrentSeason,AwayTeamGoalsCurrentSeason,HomeTeamGoalsConcededCurrentSeason,AwayTeamGoalsConcededCurrentSeason,HomeWinRateHistorical,AwayWinRateHistorical,HomeWinRateSeason,AwayWinRateSeason,HeadToHeadMatches,HeadToHeadHomeWinRate,HeadToHeadAwayWinRate,HeadToHeadHomeGoals,HeadToHeadAwayGoals,HomeGoalsLast5Matches,AwayGoalsLast5Matches,HomeWinningStreakCurrentSeason,AwayWinningStreakCurrentSeason,HomeLosingStreakCurrentSeason,AwayLosingStreakCurrentSeason,OddsRatioHomeAwayB365,OddsRatioHomeAwayIWD,OddsRatioHomeAwayWH,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves
2007-02-03,Liverpool,Everton,0,0,1,0,0,1,25,6,13,18,6,4,0,3,0,0,1.57,3.6,6.0,1.55,3.5,5.5,1.53,3.3,6.0,4,5,2,1679.7864741212495,1529.7360257477046,39,31,17,23,0.6811594202898551,0.2318840579710145,0.8333333333333334,0.25,7,0.5714285714285714,0.2857142857142857,11,7,4.0,2.0,5,1,0,0,0.26166666666666666,0.2818181818181818,0.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-03,Man City,Reading,0,2,0,0,0,1,16,7,12,13,5,6,0,0,0,0,2.2,3.2,3.25,2.1,3.1,3.2,2.1,3.1,3.1,4,5,2,1474.2398975464102,1532.7890008547192,19,37,28,34,0.391304347826087,0.25,0.4166666666666667,0.25,1,0.0,1.0,0,1,1.0,0.0,0,3,1,0,0.676923076923077,0.65625,0.6774193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-02-03,Middlesbrough,Arsenal,1,1,1,0,0,1,3,11,14,5,3,6,2,1,0,1,4.33,3.4,1.8,4.0,3.2,1.8,4.5,3.3,1.66,4,5,2,1490.2546469708093,1661.04617952202,29,45,29,20,0.4492753623188406,0.5072463768115942,0.5833333333333334,0.5,7,0.14285714285714285,0.7142857142857143,7,23,3.0,3.0,3,3,0,0,2.4055555555555554,2.2222222222222223,2.710843373493976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-03,Watford,Bolton,0,1,0,0,0,1,7,7,8,9,5,4,0,3,0,0,3.25,3.2,2.2,3.2,3.1,2.1,3.1,3.1,2.1,4,5,2,1435.7474154214556,1561.9563058638341,14,29,36,27,0.18181818181818182,0.34782608695652173,0.18181818181818182,0.4166666666666667,1,0.0,1.0,0,1,1.0,2.0,0,0,1,2,1.477272727272727,1.5238095238095237,1.4761904761904763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-03,Wigan,Portsmouth,1,0,2,0,0,1,15,5,10,8,6,6,1,0,0,0,2.6,3.1,2.7,2.5,3.2,2.5,2.5,3.1,2.5,4,5,2,1445.9111221704616,1504.9212164863018,25,34,41,24,0.3225806451612903,0.17391304347826086,0.25,0.25,3,0.3333333333333333,0.6666666666666666,3,3,0.0,1.0,0,0,8,2,0.9629629629629629,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-04,Tottenham,Man United,0,4,0,0,1,0,10,12,8,16,5,7,2,3,0,0,4.75,3.5,1.72,3.8,3.2,1.85,4.0,3.1,1.8,4,6,2,1547.202189176107,1739.2169202910259,29,57,32,18,0.5507246376811594,0.5942028985507246,0.6666666666666666,0.6666666666666666,7,0.0,0.7142857142857143,3,10,3.0,2.0,0,1,2,0,2.761627906976744,2.054054054054054,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-10,West Ham,Watford,0,1,0,0,1,0,23,8,17,23,10,4,4,2,0,0,1.83,3.3,4.33,1.9,3.1,3.8,1.8,3.3,3.75,4,5,2,1440.2252305249283,1431.4713913280925,18,14,41,37,0.4375,0.0,0.38461538461538464,0.0,1,0.0,0.0,1,1,1.0,0.0,0,0,5,2,0.42263279445727486,0.5,0.48000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-10,Sheffield United,Tottenham,2,1,2,1,1,1,16,6,14,11,13,3,3,5,0,0,2.8,3.25,2.4,2.8,3.1,2.3,2.5,3.1,2.5,4,5,2,1470.2754850584404,1544.062852897255,22,29,35,36,0.3076923076923077,0.2318840579710145,0.3076923076923077,0.08333333333333333,1,0.0,1.0,0,2,2.0,1.0,0,0,1,3,1.1666666666666667,1.2173913043478262,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-02-10,Portsmouth,Man City,2,1,2,1,0,2,17,6,12,12,13,8,3,3,0,0,1.9,3.25,4.0,1.85,3.2,3.8,1.8,3.1,4.0,4,5,2,1490.639401160905,1468.5108709493795,34,19,25,30,0.42857142857142855,0.2318840579710145,0.5384615384615384,0.25,7,0.2857142857142857,0.42857142857142855,9,11,2.0,3.0,0,0,3,2,0.475,0.48684210526315796,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-10,Reading,Aston Villa,2,0,2,1,0,2,12,17,13,11,12,8,2,1,0,0,2.1,3.2,3.5,1.9,3.2,3.6,1.95,3.1,3.5,4,5,2,1538.51802745175,1487.0143112859002,39,28,34,31,0.6153846153846154,0.21428571428571427,0.6153846153846154,0.07692307692307693,1,0.0,1.0,1,2,3.0,0.0,4,1,0,0,0.6,0.5277777777777778,0.5571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-10,Man United,Charlton,2,0,2,1,0,2,18,8,11,8,5,3,0,1,0,0,1.14,7.0,19.0,1.12,6.5,14.0,1.14,5.5,15.0,4,5,2,1742.3562565698778,1425.2949385518818,61,20,18,45,0.6857142857142857,0.24285714285714285,0.8461538461538461,0.07692307692307693,7,1.0,0.0,20,1,5.0,1.0,2,0,0,1,0.06,0.08,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-10,Everton,Blackburn,1,0,2,1,0,2,15,8,15,13,3,10,2,1,0,0,2.1,3.2,3.5,2.1,3.1,3.2,2.0,3.1,3.3,4,5,2,1531.166710425505,1533.3950159172314,31,30,23,37,0.4927536231884058,0.3,0.5,0.3076923076923077,7,0.2857142857142857,0.42857142857142855,5,5,2.0,2.0,1,1,0,0,0.6,0.65625,0.6060606060606061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-10,Chelsea,Middlesbrough,3,0,2,1,0,2,15,3,6,11,5,1,0,1,0,0,1.28,5.0,10.0,1.3,4.4,8.5,1.22,4.8,10.0,4,5,2,1746.7700711332418,1496.7782727594847,45,30,19,30,0.7571428571428571,0.22857142857142856,0.6923076923076923,0.07692307692307693,7,0.5714285714285714,0.2857142857142857,7,6,3.0,1.0,2,3,0,0,0.128,0.15294117647058825,0.122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-10,Newcastle,Liverpool,2,1,2,1,1,1,7,13,9,14,3,4,1,1,0,0,3.8,3.4,1.9,3.3,3.2,2.0,3.75,3.2,1.83,4,5,2,1535.322658885555,1678.355789443449,32,39,35,17,0.5,0.37142857142857144,0.46153846153846156,0.38461538461538464,7,0.14285714285714285,0.5714285714285714,5,12,3.0,4.0,0,5,1,0,2.0,1.65,2.0491803278688523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-11,Arsenal,Wigan,2,1,2,0,1,0,10,8,9,15,10,1,6,3,0,0,1.25,5.0,13.0,1.22,4.8,11.0,1.22,4.8,10.0,4,6,2,1654.5225537333447,1460.1929374958584,46,26,21,41,0.7101449275362319,0.3548387096774194,0.5833333333333334,0.25,3,1.0,0.0,8,4,4.0,1.0,3,1,0,0,0.09615384615384616,0.1109090909090909,0.122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-02-11,Bolton,Fulham,2,1,2,1,0,2,7,7,14,11,9,8,1,4,0,0,1.66,3.6,5.0,1.7,3.3,4.5,1.66,3.1,5.0,4,6,2,1566.2323299571972,1500.285436948001,30,28,27,39,0.4714285714285714,0.15714285714285714,0.5384615384615384,0.07692307692307693,7,0.2857142857142857,0.5714285714285714,8,11,3.0,0.0,1,1,0,0,0.33199999999999996,0.37777777777777777,0.33199999999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-21,Everton,Tottenham,1,2,0,1,1,1,10,8,7,14,5,1,2,1,0,0,2.3,3.25,3.0,2.25,3.0,3.0,2.1,3.1,3.1,4,2,2,1544.0270064898968,1529.4401065838842,32,30,23,38,0.5,0.22857142857142856,0.5384615384615384,0.07692307692307693,7,0.2857142857142857,0.7142857142857143,7,13,2.0,1.0,2,0,0,4,0.7666666666666666,0.75,0.6774193548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-02-21,Watford,Wigan,1,1,1,1,1,1,10,16,11,11,8,3,1,1,0,1,2.4,3.25,2.8,2.2,3.1,3.0,2.3,3.2,2.62,4,2,2,1438.9038759930775,1452.8431607264047,15,27,37,43,0.16666666666666666,0.34375,0.16666666666666666,0.23076923076923078,1,0.0,0.0,1,1,1.0,0.0,1,0,0,1,0.8571428571428572,0.7333333333333334,0.8778625954198472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-02-24,Charlton,West Ham,4,0,2,3,0,2,12,11,13,7,7,6,3,2,0,0,2.3,3.25,3.0,2.2,3.2,2.9,2.25,3.1,2.8,4,5,2,1420.8392231458429,1432.7927458599434,20,18,47,42,0.38571428571428573,0.21875,0.3076923076923077,0.0,3,0.3333333333333333,0.3333333333333333,3,3,1.0,0.0,0,0,2,6,0.7666666666666666,0.7586206896551725,0.8035714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-02-24,Fulham,Man United,1,2,0,1,1,1,16,16,16,12,3,7,3,2,0,0,7.5,4.33,1.4,6.0,3.6,1.5,6.5,3.6,1.44,4,5,2,1489.3084362565394,1746.8119719759168,29,63,41,18,0.5142857142857142,0.6,0.46153846153846156,0.6923076923076923,7,0.14285714285714285,0.5714285714285714,10,16,2.0,2.0,0,3,1,0,5.357142857142858,4.0,4.513888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-24,Liverpool,Sheffield United,4,0,2,2,0,2,8,6,12,9,5,1,0,2,0,0,1.3,4.75,8.5,1.3,4.4,8.5,1.28,4.2,9.0,4,5,2,1662.3152508932976,1484.898231371811,40,24,19,36,0.6714285714285714,0.23076923076923078,0.7692307692307693,0.23076923076923078,1,0.0,0.0,1,1,4.0,1.0,0,1,1,0,0.15294117647058825,0.15294117647058825,0.14222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007-02-24,Middlesbrough,Reading,2,1,2,1,0,2,9,10,9,12,9,5,1,1,0,0,2.25,3.2,3.1,2.3,3.2,2.7,2.3,3.1,2.75,4,5,2,1490.8457758244665,1549.9048675210963,30,41,33,34,0.44285714285714284,0.3076923076923077,0.5384615384615384,0.3076923076923077,1,0.0,1.0,2,3,3.0,1.0,0,5,1,0,0.7258064516129032,0.8518518518518517,0.8363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-02-24,Watford,Everton,0,3,0,0,2,0,11,13,10,17,5,9,2,1,0,0,3.1,3.2,2.25,2.8,3.1,2.3,2.75,3.1,2.3,4,5,2,1442.0705942163013,1536.4370362533282,16,33,38,25,0.15384615384615385,0.22857142857142856,0.15384615384615385,0.23076923076923078,1,0.0,1.0,1,2,1.0,2.0,1,0,0,1,1.3777777777777778,1.2173913043478262,1.1956521739130437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-25,Tottenham,Bolton,4,1,2,3,1,2,14,10,2,17,5,5,0,4,1,0,2.1,3.25,3.4,2.1,3.1,3.2,2.05,3.0,3.3,4,6,2,1537.030076820453,1577.2093306486588,32,32,39,28,0.5428571428571428,0.35714285714285715,0.6153846153846154,0.46153846153846156,7,0.14285714285714285,0.8571428571428571,3,11,2.0,3.0,1,2,0,0,0.6176470588235294,0.65625,0.6212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-25,Wigan,Newcastle,1,0,2,1,0,2,7,5,11,12,8,6,6,2,0,0,2.5,3.25,2.7,2.55,3.1,2.55,2.4,3.1,2.6,4,6,2,1449.6764425031809,1551.3631974357065,28,34,44,36,0.34375,0.2,0.3076923076923077,0.23076923076923078,3,0.3333333333333333,0.6666666666666666,3,5,1.0,1.0,0,1,1,0,0.9259259259259258,1.0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-25,Blackburn,Portsmouth,3,0,2,2,0,2,13,13,11,16,7,4,2,3,0,0,2.3,3.1,3.1,2.2,3.2,2.9,2.15,3.1,3.0,4,6,2,1520.5347198528395,1502.8439302818995,30,36,38,26,0.4142857142857143,0.17142857142857143,0.46153846153846156,0.23076923076923078,7,0.5714285714285714,0.2857142857142857,9,9,3.0,1.0,0,1,1,0,0.7419354838709676,0.7586206896551725,0.7166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-03,Arsenal,Reading,2,1,2,0,0,1,16,7,8,14,16,7,1,1,0,0,1.5,3.75,7.0,1.5,3.6,6.0,1.4,3.75,7.0,4,5,3,1661.8723305027984,1535.6219005631528,48,42,22,36,0.7142857142857143,0.2857142857142857,0.6153846153846154,0.2857142857142857,1,1.0,0.0,4,0,4.0,1.0,4,0,0,1,0.21428571428571427,0.25,0.19999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007-03-03,Fulham,Aston Villa,1,1,1,1,1,1,13,9,10,21,5,8,0,2,0,0,2.37,3.2,2.9,2.3,3.0,2.9,2.25,3.1,2.8,4,5,3,1487.0434170770272,1475.6274712165539,30,28,43,33,0.5070422535211268,0.2112676056338028,0.42857142857142855,0.07142857142857142,7,0.0,0.42857142857142855,6,12,1.0,0.0,0,0,2,1,0.8172413793103449,0.793103448275862,0.8035714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-03,Liverpool,Man United,0,1,0,0,0,1,15,5,11,12,12,2,2,2,0,1,2.6,3.1,2.7,2.6,3.1,2.5,2.62,2.9,2.5,4,5,3,1670.1231697971791,1749.076991155429,44,65,19,19,0.676056338028169,0.6056338028169014,0.7857142857142857,0.7142857142857143,7,0.14285714285714285,0.7142857142857143,3,8,4.0,3.0,1,4,0,0,0.9629629629629629,1.04,1.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-03,Man City,Wigan,0,1,0,0,1,0,4,9,13,14,9,4,3,2,0,0,2.0,3.2,3.75,1.9,3.1,3.8,1.9,3.1,3.6,4,5,3,1456.306341828385,1464.9067382664673,20,29,32,44,0.38571428571428573,0.3333333333333333,0.38461538461538464,0.21428571428571427,3,0.0,1.0,3,9,1.0,0.0,0,1,3,0,0.5333333333333333,0.5,0.5277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-03-03,Newcastle,Middlesbrough,0,0,1,0,0,1,11,7,12,14,8,2,0,3,0,0,2.0,3.2,3.75,2.0,3.2,3.3,2.05,3.0,3.3,4,5,3,1536.13290167242,1505.12874278241,34,32,37,34,0.5070422535211268,0.22535211267605634,0.5,0.07142857142857142,7,0.42857142857142855,0.14285714285714285,9,7,3.0,1.0,0,1,1,0,0.5333333333333333,0.6060606060606061,0.6212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-03,Portsmouth,Chelsea,0,2,0,0,1,0,8,10,8,10,7,5,0,2,0,0,6.0,3.75,1.5,5.0,3.5,1.6,5.5,3.5,1.53,4,5,3,1490.5182280446804,1752.70256806826,36,48,29,19,0.43661971830985913,0.6571428571428571,0.5714285714285714,0.6153846153846154,7,0.0,1.0,1,16,2.0,3.0,0,3,1,0,4.0,3.125,3.5947712418300655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
